Eval_Point,BERT_Uniqueness_R,BERT_Redundancy_R,DistilBERT_Uniqueness_R,DistilBERT_Redundancy_R,RoBERTa_Uniqueness_R,RoBERTa_Redundancy_R,ALBERT_Uniqueness_R,ALBERT_Redundancy_R,XLNet_Uniqueness_R,XLNet_Redundancy_R
Sample 92 $\theta=0.50$,0.12129063456490008,6.661338147750939e-16,0.07636994973152511,4.440892098500626e-16,0.09485960768349899,1.1102230246251565e-16,0.2565322376497854,3.885780586188048e-16,0.05126229128097348,7.771561172376096e-16
Sample 92 $\theta=0.60$,0.13257973041032534,6.661338147750939e-16,0.028570731391037996,3.885780586188048e-16,0.09067585025950842,1.1102230246251565e-16,0.23101107333040327,3.885780586188048e-16,0.05107142304083212,7.771561172376096e-16
Sample 92 $\theta=0.70$,0.29563077491938206,5.551115123125783e-16,0.25388941514908236,2.7755575615628914e-17,0.29310680025471725,1.2212453270876722e-15,0.12415768024052842,3.3306690738754696e-16,0.4958347128864593,2.8033131371785203e-15
Sample 92 $\theta=0.80$,0.1433691359627749,6.661338147750939e-16,0.2164958500241304,5.551115123125783e-17,0.10495963057675683,1.1102230246251565e-16,0.07925614665418268,4.440892098500626e-16,0.06684013340423389,8.881784197001252e-16
Sample 92 $\theta=0.90$,0.787877019883179,1.1102230246251565e-15,0.22628287148149584,5.551115123125783e-17,0.5317336148578428,3.0184188481996443e-15,0.07870556326196798,3.3306690738754696e-16,0.02464843311154602,2.7755575615628914e-16
Sample 93 $\theta=0.00$,0.47373724281487606,3.3306690738754696e-16,0.18822487487451472,3.3306690738754696e-16,0.5563912294573081,2.7755575615628914e-15,0.22551518767449552,7.632783294297951e-17,0.16706422660421127,9.992007221626409e-16
Sample 93 $\theta=0.10$,0.03369043549874928,8.326672684688674e-17,0.19888997410237255,2.7755575615628914e-16,0.02036320087664331,1.1102230246251565e-16,0.17333379928773868,2.7755575615628914e-17,0.031199323530737955,5.551115123125783e-17
Sample 93 $\theta=0.20$,0.20413733380016807,2.220446049250313e-16,0.1886872170088736,3.885780586188048e-16,0.07548428694237586,5.551115123125783e-16,0.34653142291066397,1.6653345369377348e-16,0.3776802008234831,1.4432899320127035e-15
Sample 93 $\theta=0.30$,0.210960502559164,9.020562075079397e-17,0.21148246182456168,2.220446049250313e-16,0.3665257181506029,1.8318679906315083e-15,0.21924297544551935,4.163336342344337e-17,0.5927907748067198,2.7755575615628914e-15
Sample 93 $\theta=0.40$,0.08632289352237832,5.551115123125783e-17,0.06607130263484762,1.6653345369377348e-16,0.02516917896573749,1.1796119636642288e-16,0.21253236535320488,2.220446049250313e-16,0.02276323970623402,1.5265566588595902e-16
Sample 93 $\theta=0.50$,0.4164080995329221,8.881784197001252e-16,0.1321636512563475,5.551115123125783e-17,0.7099780842739253,3.8719027983802334e-15,0.033524561649183326,3.3306690738754696e-16,0.5187427586745842,2.1094237467877974e-15
Sample 93 $\theta=0.60$,0.039152764261706635,0.0,0.09767821426241602,1.1102230246251565e-16,0.08096592020733631,4.2674197509029455e-16,0.21427353771948057,2.220446049250313e-16,0.01383639072739759,0.0
Sample 93 $\theta=0.70$,0.03975819320745266,3.3306690738754696e-16,0.21624729876095955,0.0,0.08443943516228647,1.1102230246251565e-16,0.05403173870419459,4.440892098500626e-16,0.07269951938987618,1.1102230246251565e-16
Sample 93 $\theta=0.80$,0.21806417011504275,0.0,0.19020693539830175,0.0,0.08070818060792895,6.106226635438361e-16,0.09692790185806754,3.3306690738754696e-16,0.2649014044663139,9.992007221626409e-16
Sample 93 $\theta=0.90$,0.3864273018472544,8.881784197001252e-16,0.13592526324303505,1.1102230246251565e-16,0.055357830793592244,5.551115123125783e-16,0.05978558754842167,2.7755575615628914e-16,0.12657220940527025,1.1102230246251565e-15
Sample 94 $\theta=0.00$,0.0018548870317528152,1.8648277366750676e-17,0.3179862130016791,4.440892098500626e-16,0.0009868068317521739,1.24683249835833e-16,0.17189475524599737,1.3877787807814457e-17,0.023619427882848525,1.0657707355532509e-16
Sample 94 $\theta=0.10$,0.0008400800628237714,1.9949319973733282e-17,0.30590111673935144,4.440892098500626e-16,0.0011885294946891822,1.1731067506293158e-16,0.16947704862693458,2.0816681711721685e-17,0.021654429669449894,9.71445146547012e-17
Sample 94 $\theta=0.20$,0.004225356026969444,4.163336342344337e-17,0.5832651344684541,7.771561172376096e-16,0.003006298329587445,2.177077962350893e-16,0.33022686409385993,4.5102810375396984e-17,0.03771132677872446,1.6696713456276768e-16
Sample 94 $\theta=0.30$,0.061215620705513854,5.551115123125783e-17,0.2623254921643204,1.3877787807814457e-16,0.008630926709723945,9.8879238130678e-17,0.34065905756419934,2.7755575615628914e-16,0.0572892716942423,3.165870343657673e-16
Sample 94 $\theta=0.40$,0.05536854022750341,1.1102230246251565e-16,0.04406162494200927,1.6653345369377348e-16,0.056643731942073214,2.8796409701215e-16,0.191150148297563,2.220446049250313e-16,0.08965497610223977,5.048045315092509e-16
Sample 94 $\theta=0.50$,0.062412588049599954,4.0766001685454967e-17,0.0001361432793431927,2.220446049250313e-16,0.013216062074773466,1.8648277366750676e-17,0.18887451207606537,2.220446049250313e-16,0.06645420323497664,3.5214886562329184e-16
Sample 94 $\theta=0.60$,0.25027419281924757,3.885780586188048e-16,0.08272527435725957,3.3306690738754696e-16,0.23246650624811355,1.2021633688519273e-15,0.048461382140653764,2.220446049250313e-16,0.009708838538528802,1.942890293094024e-16
Sample 94 $\theta=0.70$,0.046386121088981117,3.8163916471489756e-17,0.3873030648262587,2.914335439641036e-16,0.014907275044668974,1.8604909279851256e-16,0.40865007923832514,2.7755575615628914e-16,0.05169838149935668,2.992397996059992e-16
Sample 94 $\theta=0.80$,0.14112678609201718,3.3306690738754696e-16,0.04957038598149205,3.3306690738754696e-16,0.21409836122883513,1.124100812432971e-15,0.034340174976100146,2.220446049250313e-16,0.07561478311061473,1.6653345369377348e-16
Sample 94 $\theta=0.90$,0.5170834901320063,8.881784197001252e-16,0.3945169560540337,1.5265566588595902e-16,0.15055743351067385,3.3306690738754696e-16,0.15086202903311174,3.3306690738754696e-16,0.465077521229021,2.7200464103316335e-15
Sample 95 $\theta=0.00$,6.884453338895646e-05,5.551115123125783e-16,0.5951223834165454,2.220446049250313e-16,5.137906059826669e-05,5.551115123125783e-16,0.34182155530476543,7.771561172376096e-16,0.035257012081003514,4.440892098500626e-16
Sample 95 $\theta=0.10$,8.116140455971532e-05,5.551115123125783e-16,0.5641802682816777,2.220446049250313e-16,6.115235157666543e-05,5.551115123125783e-16,0.32405612365404224,7.771561172376096e-16,0.033420639841656774,4.440892098500626e-16
Sample 95 $\theta=0.20$,0.000846726083537086,5.551115123125783e-16,0.5784727607165069,2.220446049250313e-16,0.0006686718015704862,5.551115123125783e-16,0.3323229054653313,7.771561172376096e-16,0.034301729754960264,4.440892098500626e-16
Sample 95 $\theta=0.30$,0.08318376830061813,6.661338147750939e-16,0.05485349962567998,2.7755575615628914e-16,0.008884294456672603,3.3306690738754696e-16,0.20957574487042985,3.885780586188048e-16,0.0937762702577627,1.1102230246251565e-16
Sample 95 $\theta=0.40$,0.08277452009987196,6.661338147750939e-16,0.03653267215745459,2.7755575615628914e-16,0.008812501324726774,3.3306690738754696e-16,0.2204854436538628,3.885780586188048e-16,0.09332647335849154,1.1102230246251565e-16
Sample 95 $\theta=0.50$,0.08258109222600707,6.661338147750939e-16,0.009155414173318666,3.3306690738754696e-16,0.008759441997170603,3.3306690738754696e-16,0.24672399582371773,3.885780586188048e-16,0.09081594066579224,1.1102230246251565e-16
Sample 95 $\theta=0.60$,0.10289568062629595,6.661338147750939e-16,0.08966190820713327,2.220446049250313e-16,0.0470664792569544,1.1102230246251565e-16,0.17955174977338673,3.885780586188048e-16,0.03455267430714115,4.440892098500626e-16
Sample 95 $\theta=0.70$,0.08540451046920106,6.661338147750939e-16,0.024697361709236032,3.3306690738754696e-16,0.012073636290231393,3.3306690738754696e-16,0.25421466974805873,3.885780586188048e-16,0.0833776592573936,2.220446049250313e-16
Sample 95 $\theta=0.80$,0.8658145325476194,1.2212453270876722e-15,0.07739536630860738,4.440892098500626e-16,0.3838808076697757,2.1180973641676815e-15,0.0387755977891735,2.220446049250313e-16,0.2439415693311196,1.5126788710517758e-15
Sample 95 $\theta=0.90$,0.23857412533140232,7.771561172376096e-16,0.35350511280674196,1.5265566588595902e-16,0.052143094359389686,7.771561172376096e-16,0.023361703496450226,4.440892098500626e-16,0.019891378977277663,4.440892098500626e-16
Sample 96 $\theta=0.00$,2.204846004261185e-05,5.551115123125783e-16,0.6770207203574862,3.3306690738754696e-16,2.1293378562825538e-05,5.551115123125783e-16,0.3888921538588598,7.771561172376096e-16,0.040091100554366155,4.440892098500626e-16
Sample 96 $\theta=0.10$,2.204846004261185e-05,5.551115123125783e-16,0.6770207203574862,3.3306690738754696e-16,2.1293378562825538e-05,5.551115123125783e-16,0.3888921538588598,7.771561172376096e-16,0.040091100554366155,4.440892098500626e-16
Sample 96 $\theta=0.20$,2.5478494000363838e-05,5.551115123125783e-16,0.5907403575548086,2.220446049250313e-16,2.5204379932031173e-05,5.551115123125783e-16,0.3393393029169611,7.771561172376096e-16,0.03501633042648755,4.440892098500626e-16
Sample 96 $\theta=0.30$,3.112292063822686e-05,5.551115123125783e-16,0.6060976011326118,2.7755575615628914e-16,3.088291286335032e-05,5.551115123125783e-16,0.34812564154031145,7.771561172376096e-16,0.03595920464763047,4.440892098500626e-16
Sample 96 $\theta=0.40$,0.08261111596661175,6.661338147750939e-16,0.006389791690692648,3.3306690738754696e-16,0.009289599562242845,3.3306690738754696e-16,0.24539227360692384,3.885780586188048e-16,0.0905732065513788,1.1102230246251565e-16
Sample 96 $\theta=0.50$,0.08230859905391608,6.661338147750939e-16,0.06599576960337511,2.220446049250313e-16,0.008614750493086465,3.3306690738754696e-16,0.20374256611277697,3.885780586188048e-16,0.09574295187842152,1.1102230246251565e-16
Sample 96 $\theta=0.60$,0.08255587054536073,6.661338147750939e-16,0.06415273863677545,2.220446049250313e-16,0.00858145419809575,3.3306690738754696e-16,0.20455730169594988,3.885780586188048e-16,0.09532341399618671,1.1102230246251565e-16
Sample 96 $\theta=0.70$,0.07638976907978745,6.661338147750939e-16,0.05994258883114317,4.440892098500626e-16,0.02075211855887904,2.220446049250313e-16,0.2714057012419011,3.885780586188048e-16,0.0767910537086689,2.220446049250313e-16
Sample 96 $\theta=0.80$,0.08236858747752973,2.220446049250313e-16,0.39239031121390605,1.942890293094024e-16,0.29401074678334127,1.2212453270876722e-15,0.164186981629595,3.3306690738754696e-16,0.18352378879378173,1.27675647831893e-15
Sample 96 $\theta=0.90$,0.04672686093580358,3.3306690738754696e-16,0.10127224361398096,4.440892098500626e-16,0.2131960963111975,1.1102230246251565e-15,0.12819887223075976,2.7755575615628914e-16,0.14836344424938797,1.1102230246251565e-15
Sample 97 $\theta=0.00$,0.0772965550300817,5.551115123125783e-16,0.3539402295105814,7.771561172376096e-16,0.021562251963000434,1.1102230246251565e-16,0.5387778291457896,2.220446049250313e-16,0.12370950051863783,0.0
Sample 97 $\theta=0.10$,0.531888469703979,9.992007221626409e-16,0.16998264804151475,1.1102230246251565e-16,0.9322119105616253,5.037636974236648e-15,0.037949131885711584,4.440892098500626e-16,0.6357034234041146,2.6645352591003757e-15
Sample 97 $\theta=0.20$,0.10841743563855416,3.885780586188048e-16,0.29698062596902264,3.885780586188048e-16,0.6958644863223757,3.578734530940153e-15,0.39133115103191163,2.7755575615628914e-17,0.7799619965808373,3.552713678800501e-15
Sample 97 $\theta=0.30$,0.6472170449193742,1.2212453270876722e-15,0.038753482216830115,2.220446049250313e-16,0.6966559164338928,3.816391647148976e-15,0.091768763449672,2.7755575615628914e-16,0.3321693283254803,1.2212453270876722e-15
Sample 97 $\theta=0.40$,0.3788038838440646,8.881784197001252e-16,0.09184692354193646,5.551115123125783e-16,0.4899487766769841,2.1094237467877974e-15,0.13851053485990583,3.3306690738754696e-16,0.7412522832769353,4.107825191113079e-15
Sample 97 $\theta=0.50$,0.34482833494422427,7.771561172376096e-16,0.03635041274730666,4.440892098500626e-16,0.6032972966136352,2.7755575615628914e-15,0.036572777216110075,3.3306690738754696e-16,0.8464277412149802,4.588343593958655e-15
Sample 97 $\theta=0.60$,0.7149938395321582,1.1102230246251565e-15,0.06957261719802882,2.7755575615628914e-16,0.161126949177533,1.0269562977782698e-15,0.034715314816346377,2.7755575615628914e-16,0.3504074479469095,2.0539125955565396e-15
Sample 97 $\theta=0.70$,0.13426353052507434,2.498001805406602e-16,0.0679985661203315,3.3306690738754696e-16,0.1045275379415466,5.117434254131581e-16,0.10364349360339686,2.220446049250313e-16,0.0887525933948094,5.273559366969494e-16
Sample 97 $\theta=0.80$,0.6611610886488699,8.881784197001252e-16,0.3069802348621244,1.6653345369377348e-16,0.4630565850315089,2.6645352591003757e-15,0.15634251583409403,2.7755575615628914e-16,0.029883756508601644,1.6653345369377348e-16
Sample 97 $\theta=0.90$,0.473012298509504,7.771561172376096e-16,0.4017672181769939,1.734723475976807e-16,0.1386734474285387,3.3306690738754696e-16,0.13680819027488095,3.3306690738754696e-16,0.40751782230344635,2.4424906541753444e-15
Sample 98 $\theta=0.00$,0.0009618074197182969,5.551115123125783e-16,0.7881531800458866,4.440892098500626e-16,0.0006683316456220778,5.551115123125783e-16,0.4510766711081482,7.771561172376096e-16,0.04635926049756445,4.440892098500626e-16
Sample 98 $\theta=0.10$,0.0011986787438880153,5.551115123125783e-16,0.6737556388264139,2.7755575615628914e-16,0.0012361015169597422,5.551115123125783e-16,0.3845537812324443,7.771561172376096e-16,0.03935797499777105,4.440892098500626e-16
Sample 98 $\theta=0.20$,0.007477733612777038,5.551115123125783e-16,0.612974025006712,2.7755575615628914e-16,0.0010889398023576913,5.551115123125783e-16,0.3297287003726842,7.771561172376096e-16,0.044595624665122235,4.440892098500626e-16
Sample 98 $\theta=0.30$,0.3496003223353181,8.881784197001252e-16,0.007540653896720373,3.3306690738754696e-16,0.11981423768535548,8.881784197001252e-16,0.1578508944957948,2.7755575615628914e-16,0.023161278257901152,6.661338147750939e-16
Sample 98 $\theta=0.40$,0.09328192506493505,6.661338147750939e-16,0.053056783405283636,2.7755575615628914e-16,0.030789577467936757,2.220446049250313e-16,0.20515203396292048,3.885780586188048e-16,0.059602413106890406,3.3306690738754696e-16
Sample 98 $\theta=0.50$,0.2972267559436319,8.881784197001252e-16,0.10504005523652737,2.7755575615628914e-16,0.2001035496044572,6.661338147750939e-16,0.08932989136562208,3.3306690738754696e-16,0.32271389708472586,2.1094237467877974e-15
Sample 98 $\theta=0.60$,0.3394423467571728,5.551115123125783e-17,0.255114543637549,2.7755575615628914e-17,0.47076141099425695,2.1094237467877974e-15,0.08224048524771921,3.885780586188048e-16,0.1854829283033127,1.3322676295501878e-15
Sample 98 $\theta=0.70$,0.23273324567748654,5.551115123125783e-17,0.05498928017675042,2.220446049250313e-16,0.04293915913019419,0.0,0.05104106908239764,3.3306690738754696e-16,0.1850074015831099,5.551115123125783e-16
Sample 98 $\theta=0.80$,0.25877302239992406,6.661338147750939e-16,0.34524164459715395,8.326672684688674e-17,0.351281284696507,1.3322676295501878e-15,0.05214670126337606,3.885780586188048e-16,0.4410585507856726,2.7200464103316335e-15
Sample 98 $\theta=0.90$,0.15502325326501198,6.661338147750939e-16,0.3723413692070866,1.942890293094024e-16,0.09661797215894019,9.992007221626409e-16,0.011657860615636062,4.440892098500626e-16,0.15988811156403138,2.220446049250313e-16
Sample 99 $\theta=0.00$,1.2141601755555342e-05,5.551115123125783e-16,0.6414990600831949,2.7755575615628914e-16,5.030760579893823e-06,5.551115123125783e-16,0.3681054199486318,7.771561172376096e-16,0.038223304815432124,4.440892098500626e-16
Sample 99 $\theta=0.10$,2.7584411957715105e-05,5.551115123125783e-16,0.5497917084303235,1.6653345369377348e-16,7.47356771824137e-05,5.551115123125783e-16,0.31524611097570077,7.771561172376096e-16,0.03287066020901652,4.440892098500626e-16
Sample 99 $\theta=0.20$,0.0001169041869077958,5.551115123125783e-16,0.5284227948657866,1.6653345369377348e-16,9.517797922264926e-05,4.440892098500626e-16,0.30303413082951547,7.771561172376096e-16,0.03160793333722656,4.440892098500626e-16
Sample 99 $\theta=0.30$,0.13713537092666628,7.771561172376096e-16,0.06456099680218153,2.220446049250313e-16,0.11645106967165098,2.220446049250313e-16,0.16486953618758537,3.885780586188048e-16,0.08440443131060338,9.992007221626409e-16
Sample 99 $\theta=0.40$,0.08255547900389648,6.661338147750939e-16,0.006480034561912595,3.3306690738754696e-16,0.009121405518801362,3.3306690738754696e-16,0.23743578009541522,3.885780586188048e-16,0.091175709117708,1.1102230246251565e-16
Sample 99 $\theta=0.50$,0.5078547271598944,9.992007221626409e-16,0.07838466828121443,2.7755575615628914e-16,0.20097754243502597,1.27675647831893e-15,0.07255414149334871,2.7755575615628914e-16,0.08030454160461453,8.881784197001252e-16
Sample 99 $\theta=0.60$,0.5919764703932608,1.1102230246251565e-15,0.1066542208135044,1.1102230246251565e-16,0.6863091122947762,3.802513859341161e-15,0.06812009595945479,3.3306690738754696e-16,0.3763207625156772,1.4432899320127035e-15
Sample 99 $\theta=0.70$,0.08235469904200954,6.661338147750939e-16,0.09810323531354281,5.551115123125783e-16,0.00932814456139941,2.220446049250313e-16,0.29770656791162553,3.885780586188048e-16,0.08504593321757137,2.220446049250313e-16
Sample 99 $\theta=0.80$,0.08255637360257662,6.661338147750939e-16,0.20839988730012493,6.661338147750939e-16,0.010242545372113665,2.220446049250313e-16,0.3609089959735139,3.885780586188048e-16,0.07730481939870748,2.220446049250313e-16
Sample 99 $\theta=0.90$,0.24284170139303052,7.771561172376096e-16,0.08705782364805037,4.440892098500626e-16,0.0037217873183916783,2.220446049250313e-16,0.1811410233932338,2.7755575615628914e-16,0.10040161872347975,9.992007221626409e-16
